,game1,game2
12182,21410,22596
12183,21412,22894
12184,21413,22599
12185,21414,22726
12186,21417,22732
12187,21418,22593
12188,21419,22326
12189,21420,23028
12190,21421,21783
12191,21422,21724
12192,21423,21813
12193,21424,22704
12194,21425,22705
12195,21426,21739
12196,21428,22620
12197,21431,22549
12198,21432,22807
12199,21434,22792
12200,21435,22718
12201,21436,22809
12202,21437,22321
12203,21438,22869
12204,21440,22214
12205,21441,22852
12206,21442,22628
12207,21444,21967
12208,21445,22635
12209,21446,22790
12210,21447,22636
12211,21448,22765
12212,21450,22042
12213,21451,21900
12214,21452,23104
12215,21453,22335
12216,21454,21747
12217,21455,23056
12218,21456,22643
12219,21457,22533
12220,21458,22630
12221,21459,22521
12222,21460,22738
12223,21461,22637
12224,21462,22756
12225,21463,22734
12226,21464,22646
12227,21465,22649
12228,21467,22786
12229,21468,22553
12230,21469,22621
12231,21470,22655
12232,21471,22871
12233,21472,22859
12234,21473,23469
12235,21474,22494
12236,21475,22663
12237,21477,22843
12238,21479,22073
12239,21480,22370
12240,21481,22800
12241,21482,21696
12242,21484,22779
12244,21486,22673
12245,21487,22666
12246,21488,23388
12247,21489,23456
12248,21490,22822
12249,21491,22833
12250,21492,22502
12251,21493,22677
12252,21494,22503
12253,21495,22868
12254,21496,22681
12255,21497,22504
12256,21498,22772
12257,21499,22047
12258,21500,22856
12259,21501,22749
12260,21502,22687
12261,21503,22234
12262,21505,22690
12263,21506,22645
12264,21507,22538
12265,21508,22604
12266,21509,22587
12267,21511,21709
12268,21512,22802
12269,21513,23044
12270,21514,22827
12271,21515,22841
12272,21516,22701
12273,21518,22078
12274,21519,22703
12275,21520,22585
12276,21521,22586
12277,21522,22722
12278,21524,23223
12279,21526,22710
12280,21527,22461
12281,21528,22559
12283,21530,22589
12284,21531,22825
12285,21532,22443
12286,21533,22783
12287,21535,22717
12288,21536,22532
12289,21537,22417
12290,21538,22720
12291,21539,22150
12292,21540,22550
12293,21541,22724
12294,21542,22725
12295,21543,22600
12296,21544,22897
12297,21545,22982
12299,21548,22634
12300,21549,22264
12301,21550,22733
12302,21551,22607
12304,21553,22736
12305,21554,22831
12306,21556,22581
12307,21557,22582
12308,21558,22598
12309,21559,22508
12310,21560,22898
12311,21561,23198
12312,21562,22762
12314,21566,22682
12315,21568,22729
12316,21569,22770
12317,21570,21974
12318,21571,22457
12320,21574,22340
12321,21575,22755
12322,21577,22463
12323,21578,22706
12324,21579,22944
12325,21580,22759
12327,21583,22797
12328,21584,23000
12329,21585,22671
12330,21587,22680
12331,21589,22683
12332,21591,22168
12333,21593,22439
12334,21594,22760
12335,21595,22662
12336,21597,22158
12338,21599,22428
12339,21600,22782
12341,21604,22771
12342,21605,23015
12344,21608,22787
12345,21609,22846
12347,21611,22867
12349,21620,22864
12351,21624,22032
12353,21627,22913
12354,21628,22591
12355,21630,22952
12356,21631,22808
12357,21632,22810
12359,21635,22719
12360,21636,22836
12361,21637,22812
12362,21638,22605
12363,21639,22821
12364,21640,23034
12365,21641,22644
12366,21642,22947
12368,21644,22805
12369,21646,22829
12370,21647,23039
12371,21648,22967
12372,21649,23253
12374,21652,22239
12375,21653,23041
12376,21655,22819
12377,21656,22629
12378,21657,23158
12379,21658,22698
12380,21659,23002
12381,21660,22103
12382,21661,23004
12384,21663,22191
12385,21664,22848
12386,21665,23018
12387,21667,22330
12388,21669,22901
12389,21670,22850
12390,21671,22141
12391,21672,22844
12392,21673,22426
12393,21676,22925
12394,21677,23228
12395,21679,22157
12396,21680,23012
12397,21681,22854
12398,21682,22076
12399,21683,22939
12400,21684,22500
12401,21686,22055
12402,21687,22942
12403,21688,23001
12405,21690,23137
12406,21691,22535
12408,21693,22659
12409,21695,22956
12411,21697,22866
12412,21698,22965
12413,21699,22966
12414,21700,22998
12415,21701,22960
12417,21704,22979
12418,21705,22578
12419,21706,22404
12420,21707,22837
12421,21708,22877
12423,21710,22988
12424,21711,22990
12425,21712,22283
12426,21714,22857
12427,21715,22594
12428,21716,22876
12429,21717,22892
12430,21718,23067
12431,21719,22895
12432,21720,22305
12433,21722,22900
12434,21723,22011
12436,21727,23095
12437,21728,22914
12438,21729,23010
12439,21730,22486
12440,21731,22751
12441,21732,23043
12442,21734,22918
12443,21735,23125
12445,21737,23097
12446,21738,22919
12448,21740,22811
12449,21741,23134
12451,21744,23050
12452,21745,22333
12453,21746,23019
12456,21749,22044
12458,21751,22934
12459,21752,22817
12461,21755,22487
12462,21756,23016
12463,21757,23059
12464,21758,22801
12465,21759,22948
12467,21761,22279
12468,21762,23020
12469,21763,22858
12470,21764,23126
12471,21765,22995
12472,21766,23296
12473,21767,22824
12474,21769,23106
12475,21770,23138
12476,21771,23064
12477,21772,22899
12478,21773,22949
12479,21774,22943
12480,21775,22950
12481,21776,22951
12482,21777,23111
12483,21779,22818
12484,21780,22723
12485,21781,22862
12486,21782,22567
12488,21784,23080
12489,21785,21938
12490,21786,23047
12492,21788,22963
12493,21789,23146
12494,21790,22146
12495,21791,22968
12496,21792,22086
12497,21793,22973
12498,21794,22475
12499,21796,23108
12500,21797,23116
12501,21798,22872
12502,21799,22688
12503,21800,22689
12504,21801,22927
12505,21802,22962
12506,21803,22980
12507,21804,23131
12508,21805,22981
12509,21806,23176
12510,21808,23264
12511,21809,23042
12512,21810,23118
12513,21811,22694
12516,21815,23140
12518,21817,22989
12519,21818,22880
12522,21821,22421
12526,21826,23123
12528,21828,22884
12529,21829,22987
12530,21830,22886
12531,21831,22887
12532,21832,22889
12533,21833,23321
12534,21834,22450
12535,21835,23127
12536,21836,23005
12537,21837,23006
12538,21838,22983
12539,21839,22632
12540,21840,22303
12541,21841,22916
12542,21842,23112
12543,21843,23054
12544,21844,23055
12547,21847,23023
12549,21850,23029
12550,21851,23078
12552,21854,23147
12553,21855,22181
12554,21856,23172
12555,21857,23061
12558,21861,22777
12559,21863,22784
12560,21864,22924
12561,21865,22815
12562,21867,22341
12563,21869,22938
12565,21871,23057
12566,21873,22972
12567,21874,23303
12568,21876,22667
12569,21877,23243
12570,21878,22509
12572,21881,22381
12573,21883,23063
12574,21886,23065
12578,21890,22588
12579,21892,22709
12580,21893,23072
12582,21896,22412
12583,21897,23008
12584,21899,22184
12586,21901,22915
12587,21902,22926
12588,21903,23024
12589,21904,23197
12590,21905,22282
12591,21907,22220
12592,21910,22651
12594,21912,23326
12595,21915,23100
12596,21916,22879
12597,21917,23258
12599,21919,23076
12601,21921,23204
12602,21922,23096
12603,21923,23276
12604,21925,22935
12605,21927,22520
12606,21928,22954
12607,21929,23099
12608,21930,23227
12609,21931,22213
12610,21932,22739
12612,21934,22828
12613,21935,23107
12614,21936,23245
12617,21940,23110
12619,21942,22834
12620,21945,23045
12621,21947,22838
12622,21948,22796
12623,21949,22985
12624,21950,23315
12626,21952,22524
12628,21954,23292
12630,21956,23281
12631,21957,23102
12632,21958,23007
12633,21959,22778
12635,21962,22190
12642,21970,22904
12645,21973,22922
12648,21976,22940
12651,21980,23117
12652,21981,22906
12654,21983,23234
12655,21984,22863
12656,21985,22568
12657,21986,22371
12658,21987,23218
12659,21988,23247
12661,21990,23251
12664,21993,22873
12666,21995,23263
12670,22000,22400
12671,22001,22401
12673,22003,22403
12675,22005,22860
12676,22006,22890
12678,22008,23166
12682,22012,23265
12683,22013,23215
12685,22015,23297
12687,22017,22312
12688,22018,23268
12689,22019,23278
12699,22031,23294
12701,22034,22881
12702,22035,23179
12708,22041,23338
12710,22043,22753
12712,22045,22754
12715,22048,23171
12719,22052,22798
12720,22053,22941
12721,22054,23033
12725,22058,22842
12726,22059,22497
12727,22060,23229
12728,22061,22823
12729,22062,23105
12730,22063,23037
12732,22065,23133
12733,22066,22874
12734,22067,23235
12735,22068,23087
12737,22070,22614
12738,22071,23049
12739,22072,23071
12743,22077,23145
12745,22079,22555
12746,22081,23387
12747,22082,23470
12749,22084,23148
12752,22087,22172
12753,22088,23239
12754,22089,23256
12756,22091,22957
12757,22092,23168
12760,22095,23141
12763,22098,23182
12764,22099,22393
12765,22100,22394
12766,22101,22728
12767,22102,23189
12769,22105,23052
12771,22107,22290
12773,22109,22287
12774,22110,22791
12775,22111,22781
12777,22113,23301
12778,22114,22888
12782,22119,23128
12783,22120,22466
12784,22121,22891
12785,22122,23286
12786,22124,23013
12787,22125,23163
12791,22134,23174
12792,22135,23025
12793,22136,23332
12795,22138,23216
12796,22139,23195
12800,22144,23453
12801,22145,22310
12804,22149,22444
12807,22156,22853
12814,22164,22826
12815,22165,23038
12818,22169,22573
12823,22179,22708
12824,22180,23124
12833,22192,22445
12836,22198,22590
12841,22205,22745
12842,22208,23091
12865,22235,23115
12866,22237,22518
12869,22240,22531
12870,22241,22580
12886,22258,22641
12897,22270,23113
12898,22271,22740
12920,22294,22592
12935,22309,22920
12938,22313,22945
12939,22314,23030
12946,22322,23261
12948,22324,22903
12962,22338,22855
12975,22355,22465
12976,22356,22908
12982,22363,22795
12984,22365,23238
12987,22368,22861
13001,22383,22992
13003,22385,23139
13013,22395,23269
13014,22396,22910
13051,22435,22912
13052,22436,22612
13066,22451,23103
13073,22458,22931
13090,22484,23021
13134,22534,22695
13139,22539,22696
13141,22542,23157
13142,22543,23274
13152,22554,23011
13195,22602,23231
13203,21123,22610
13211,22618,23159
13231,22639,23212
13253,22661,23051
13301,22712,23109
13323,22737,23211
13328,22742,23040
13333,22747,23161
13362,22785,23075
13365,22788,23066
13370,22793,23449
13408,22832,23031
13411,22835,23330
13449,22878,23046
13454,22883,23170
13467,22896,23196
13536,22970,23173
13637,22559,23079
13644,22509,23092
13649,23098,23320
13670,22647,23122
13695,22047,23150
13698,21818,23154
13716,21743,23175
13719,22815,23181
13721,21870,23188
13723,22124,23192
13732,22783,23205
13737,22816,23213
13741,22936,23219
13742,22341,23220
13749,21081,23233
13756,21783,23244
13764,22680,23255
13775,21516,23270
13778,22254,23275
13784,21216,23283
13797,21455,23304
13800,22087,23311
13803,22211,23316
13806,21408,23322
13807,21635,23323
13811,22993,23327
13813,22975,23331
13815,22760,23334
13816,22016,23337
13818,22747,23340
13819,22072,23341
13820,21670,23345
13821,22061,23348
13822,23148,23351
13823,22443,23353
13824,22724,23354
13825,21841,23360
13826,22733,23368
13827,22122,23370
13828,22596,23371
13829,21917,23372
13830,21965,23375
13831,21143,23376
13832,22934,23379
13834,21695,23383
13837,22771,23395
13838,19676,23404
13839,22273,23413
13840,22090,23423
13841,21893,23433
13842,22305,23436
13843,21321,23438
13844,22138,23448
13848,21112,23459
13849,20481,23460
13850,21376,23461
13853,23539,25169
13854,23543,23819
13855,23544,24244
13856,23558,25734
13857,23563,24531
13858,23569,25678
13859,23573,24236
13860,23594,24627
13861,23602,25972
13862,23609,25021
13863,23635,24696
13864,23637,24108
13865,23642,24305
13866,23643,26911
13867,23644,25671
13868,23652,24147
13869,23655,24231
13870,23663,25202
13871,23664,24449
13872,23682,25478
13873,23693,25828
13874,23707,25049
13875,23722,25098
13876,23732,25761
13877,23744,26010
13878,23756,25487
13879,23757,23984
13880,23759,26051
13881,23761,26357
13882,23763,26025
13883,23766,26322
13884,23801,25932
13886,23824,25541
13887,23827,25754
13888,23844,27074
13889,23849,24425
13890,23855,24836
13891,23858,25060
13892,23864,27201
13893,23882,24257
13894,23887,26521
13895,23893,25151
13896,23899,24737
13897,23905,24921
13898,23919,25224
13899,23920,25401
13900,23924,25042
13901,23925,24633
13902,23938,26348
13903,23945,24396
13904,23956,26005
13905,23980,26351
13906,23982,25902
13908,23995,24771
13909,24007,24769
13910,24009,26946
13911,24014,24611
13912,24020,25985
13913,24025,24773
13914,24028,27187
13915,24033,25928
13916,24039,25151
13917,24051,26665
13918,24054,24266
13919,24061,27212
13920,24075,26393
13921,24087,25996
13923,24122,24956
13924,24138,25868
13925,24144,26535
13927,24152,24337
13928,24153,27107
13929,24170,25452
13930,24173,26296
13931,24174,26931
13932,24184,27203
13933,24203,24505
13934,24207,24941
13935,24213,24527
13936,24215,25603
13937,24221,27121
13939,24234,26929
13940,24235,27165
13942,24241,25725
13945,24258,27126
13947,24270,24310
13948,24279,24451
13949,24280,27236
13950,24281,27155
13951,24295,26183
13952,24297,26667
13953,24304,26686
13955,24307,25693
13956,24308,26085
13958,24311,26125
13959,24312,24957
13960,24331,25288
13961,24332,26191
13963,24352,25003
13964,24355,25796
13965,24373,26123
13966,24374,27487
13967,24389,26287
13969,24397,26910
13970,24412,26000
13971,24421,26669
13973,24443,27244
13974,24444,26576
13977,24452,25729
13978,24453,26983
13979,24476,26840
13980,24485,26332
13982,24516,25436
13985,24545,27076
13986,24569,27010
13987,24575,26067
13988,24605,26618
13990,24617,24740
13993,24649,26941
13994,24686,25765
13998,24746,26661
14002,24778,25029
14003,24790,26651
14004,24794,27023
14005,24795,25823
14006,24804,26142
14007,24807,27039
14008,24808,26755
14009,24809,25363
14010,24811,27344
14011,24812,27258
14012,24813,25961
14013,24815,26310
14014,24816,26456
14015,24821,27273
14016,24822,27353
14017,24823,26337
14018,24824,26163
14019,24825,25473
14020,24828,26170
14021,24829,27588
14022,24832,27412
14023,24833,26258
14025,24837,26243
14026,24838,26593
14027,24839,27342
14028,24840,26189
14029,24842,26561
14030,24844,27286
14031,24846,26565
14032,24852,27373
14033,24853,26065
14034,24855,27402
14035,24856,26023
14036,24861,26967
14037,24864,26263
14038,24866,26234
14039,24868,26063
14040,24871,27414
14041,24874,27090
14042,24876,26138
14043,24877,26374
14044,24878,27282
14045,24879,26382
14046,24881,26990
14047,24883,26767
14048,24884,25979
14049,24886,27570
14050,24887,26193
14051,24888,26747
14052,24889,26801
14053,24890,26378
14054,24893,27569
14055,24894,26207
14056,24895,26229
14057,24896,26789
14058,24897,27576
14059,24898,26470
14060,24900,25988
14061,24901,26684
14062,24902,25992
14063,24903,26346
14064,24905,26165
14065,24906,27202
14066,24907,26425
14067,24908,26426
14068,24910,26141
14069,24911,26247
14070,24912,26975
14071,24916,27275
14072,24917,27289
14073,24918,25997
14074,24919,27299
14075,24920,27416
14077,24922,27293
14078,24923,26137
14079,24924,26194
14080,24925,26069
14081,24926,26070
14082,24927,26184
14083,24928,26268
14084,24929,26144
14085,24931,26204
14086,24932,25660
14087,24933,25469
14088,24934,26150
14089,24935,26756
14090,24936,27347
14091,24937,25667
14092,24938,26490
14093,24939,26760
14094,24940,25629
14096,24942,26227
14097,24943,26188
14098,24944,26702
14099,24945,26275
14100,24946,26160
14101,24948,25862
14102,24949,26334
14103,24950,26772
14104,24952,26306
14105,24954,26825
14106,24955,26340
14109,24958,26445
14110,24960,26692
14111,24961,26343
14112,24962,26390
14113,24963,25381
14114,24964,26391
14115,24967,26314
14116,24968,26181
14117,24969,26313
14118,24972,26186
14119,24973,26284
14120,24974,26329
14121,24975,25279
14122,24978,26807
14123,24980,26071
14124,24981,26130
14125,24983,26196
14126,24984,26197
14127,24985,26798
14128,24986,27103
14129,24987,26201
14130,24990,26603
14131,24992,26076
14132,24993,25491
14133,24995,25913
14134,24997,26819
14135,24998,26530
14136,24999,26523
14137,25000,25688
14138,25001,26625
14139,25002,25319
14141,25004,27214
14142,25005,26168
14143,25006,26058
14144,25007,25924
14145,25008,26668
14146,25010,26359
14147,25012,26301
14148,25013,26361
14149,25014,26362
14150,25015,26143
14151,25016,26139
14152,25017,25640
14153,25019,26116
14154,25020,26303
14156,25022,26546
14157,25023,26453
14158,25024,26632
14159,25026,27226
14160,25027,26383
14161,25028,27422
14163,25031,26250
14164,25033,25648
14165,25034,26506
14166,25036,26370
14167,25037,26551
14168,25038,26693
14169,25039,26657
14170,25041,26114
14172,25043,26277
14173,25044,26140
14174,25045,26893
14175,25047,26269
14176,25048,26120
14178,25050,26884
14179,25051,25965
14180,25052,26166
14181,25053,26167
14182,25054,26213
14183,25055,26266
14184,25056,26281
14186,25061,25681
14187,25062,26195
14188,25063,26288
14189,25064,26239
14190,25065,26895
14191,25067,26200
14192,25069,26208
14193,25070,27166
14194,25072,26887
14195,25074,25620
14196,25076,25809
14197,25077,26360
14198,25078,26590
14199,25079,26298
14200,25082,26302
14201,25083,26117
14202,25084,25764
14203,25085,26246
14204,25087,26868
14205,25088,26309
14206,25091,27571
14207,25092,26984
14208,25093,26154
14209,25094,25468
14210,25096,26274
14211,25097,26012
14213,25100,27082
14214,25102,26435
14215,25103,26497
14216,25105,27080
14217,25107,26407
14218,25108,26339
14219,25109,26710
14220,25110,26520
14221,25111,26349
14222,25112,26484
14223,25113,26468
14224,25114,26214
14225,25116,26534
14226,25117,26548
14227,25118,26854
14228,25119,27211
14229,25120,26438
14230,25121,26443
14231,25122,26326
14232,25123,26537
14233,25125,26327
14234,25127,26373
14235,25132,26958
14236,25133,25400
14237,25134,26034
14238,25135,26273
14239,25136,26333
14240,25137,26921
14241,25138,26518
14242,25140,26356
14243,25141,26496
14244,25143,26363
14245,25146,26802
14246,25147,26107
14247,25148,26226
14249,25152,26533
14250,25153,26086
14251,25154,26002
14252,25155,26338
14253,25156,26424
14254,25157,26369
14255,25158,27459
14256,25159,26148
14257,25160,26328
14258,25162,26987
14259,25163,26381
14260,25164,26687
14261,25165,26386
14262,25166,26377
14263,25167,26409
14264,25168,26341
14266,25170,26563
14267,25171,26094
14268,25172,26495
14269,25174,26543
14270,25175,26421
14271,25176,25577
14272,25177,26464
14273,25178,26791
14274,25179,26556
14275,25180,26498
14276,25181,26400
14277,25182,26401
14278,25183,26505
